INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT
50433004	5	4	33	4	Charm8_4	1	Tranh Änh Nhß Mµng-Cß¾c (C¤p 4)	#cffff00?Xa xï ph¦m?#r#WTrang sÑc dùng ð¬ ði¬m xuyªt th¶i trang ph¥n chân, làm cho bµ th¶i trang thêm ph¥n ð©p ð¨.#rÐªn ch² #RY Thiên Thái #GLÕc Dß½ng (246,129)#W có th¬ ði¬m xuyªt lên Bµ th¶i trang ðã qua Tài Ti­n. Sau khi sØ døng không th¬ tiªp tøc ði¬m xuyªt trang sÑc cùng loÕi.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF77	Cß¾c Bµ Ph¯i SÑc	35	2004	1
50433005	5	4	33	5	Charm7_16	1	Hoa LÕc H°ng Tr¥n-Cß¾c (C¤p 4)	#cffff00?Xa xï ph¦m?#r#WTrang sÑc dùng ð¬ ði¬m xuyªt th¶i trang ph¥n chân, làm cho bµ th¶i trang thêm ph¥n ð©p ð¨.#rÐªn ch² #RY Thiên Thái #GLÕc Dß½ng (246,129)#W có th¬ ði¬m xuyªt lên Bµ th¶i trang ðã qua Tài Ti­n. Sau khi sØ døng không th¬ tiªp tøc ði¬m xuyªt trang sÑc cùng loÕi.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF77	Cß¾c Bµ Ph¯i SÑc	36	2004	1
50501001	5	5	1	1	Gem3_2_4	1	Miêu Nhãn ThÕch (C¤p 5)	Bäo ThÕch tña m¡t mèo, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GHy V÷ng Bäo ThÕch	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Hy V÷ng	1	2004	1
50501002	5	5	1	2	Gem3_1_1	1	H± Nhãn ThÕch (C¤p 5)	Bäo ThÕch tña m¡t h±, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GHy V÷ng Bäo ThÕch	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Hy V÷ng	2	2004	1
50502001	5	5	2	1	Gem3_1_3	1	Hoàng Tinh ThÕch (C¤p 5)	Hoàng S¡c Tinh ThÕch, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 5#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.#r#WSØ døng 3 viên Bäo ThÕch ðã qua ðiêu kh¡c và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Trí Tu®	3	2004	1
50502002	5	5	2	2	Gem3_1_4	1	Lam Tinh ThÕch (C¤p 5)	Lam S¡c Tinh ThÕch, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 5#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.#r#WSØ døng 3 viên Bäo ThÕch ðã qua ðiêu kh¡c và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.	150000	1000	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Trí Tu®	4	2004	1
50502003	5	5	2	3	Gem3_1_5	1	H°ng Tinh ThÕch (C¤p 5)	H°ng S¡c Tinh ThÕch, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 5#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.#r#WSØ døng 3 viên Bäo ThÕch ðã qua ðiêu kh¡c và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Trí Tu®	5	2004	1
50502004	5	5	2	4	Gem3_1_6	1	Løc Tinh ThÕch (C¤p 5)	Løc S¡c Tinh ThÕch, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 5#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.#r#WSØ døng 3 viên Bäo ThÕch ðã qua ðiêu kh¡c và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Trí Tu®	6	2004	1
50502005	5	5	2	5	Gem3_2_5	1	Thu¥n T¸nh Hoàng Tinh ThÕch (C¤p 5)	Hoàng Tinh ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.#r#WSØ døng 3 viên Bäo ThÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.#rÐªn ch² #GBang Hµi Thành Th¸#W làm #Gnhi®m vø Phát Tri¬n#W, #Gnhi®m vø Thành T§p#W, #Gnhi®m vø Công Trình#W s¨ có c½ hµi nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Trí Tu®	14	2004	1
50502006	5	5	2	6	Gem3_2_9	1	Thu¥n T¸nh Lam Tinh ThÕch (C¤p 5)	Lam Tinh ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.#r#WSØ døng 3 viên Bäo ThÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.#rÐªn ch² #GBang Hµi Thành Th¸#W làm #Gnhi®m vø Phát Tri¬n#W, #Gnhi®m vø Thành T§p#W, #Gnhi®m vø Công Trình#W s¨ có c½ hµi nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Trí Tu®	15	2004	1
50502007	5	5	2	7	Gem3_2_13	1	Thu¥n T¸nh H°ng Tinh ThÕch (C¤p 5)	H°ng Tinh ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.#r#WSØ døng 3 viên Bäo ThÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.#rÐªn ch² #GBang Hµi Thành Th¸#W làm #Gnhi®m vø Phát Tri¬n#W, #Gnhi®m vø Thành T§p#W, #Gnhi®m vø Công Trình#W s¨ có c½ hµi nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Trí Tu®	16	2004	1
50502008	5	5	2	8	Gem3_2_6	1	Thu¥n T¸nh Løc Tinh ThÕch (C¤p 5)	Løc Tinh ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GTrí Tu® Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.#r#WSØ døng 3 viên Bäo ThÕch loÕi này và 1 #GBäo ThÕch Dung Luy®n Phù#W, có th¬ dung luy®n thành 1 viên Th¡ng Lþi Bäo ThÕch có ðÆng c¤p tß½ng Ñng.#rÐªn ch² #GBang Hµi Thành Th¸#W làm #Gnhi®m vø Phát Tri¬n#W, #Gnhi®m vø Thành T§p#W, #Gnhi®m vø Công Trình#W s¨ có c½ hµi nh§n ðßþc#GBäo ThÕch Dung Luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Trí Tu®	17	2004	1
50503001	5	5	3	1	Gem3_1_2	1	TØ Ng÷c (C¤p 5)	TØ S¡c Ng÷c ThÕch, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GHuy«n Vi Bäo ThÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1483	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Huy«n Vi	7	2004	1
50504002	5	5	4	2	Gem3_1_8	1	Biªn ThÕch (C¤p 5)	Dß¾i m£t tr¶i ánh s¡c xanh, dß¾i ðu¯c ánh s¡c ðö, là loÕi bäo ng÷c có th¬ ð±i màu, có th¬ khäm lên trang b¸ có tính công kích (Vû Khí, Hµ Uy¬n, Gi¾i Chï, Hµ Phù, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GÄo Minh Bäo ThÕch	250000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch Äo Minh	8	2004	1
50511001	5	5	11	1	Gem3_1_9	1	ThÕch Lñu ThÕch (C¤p 5)	Bäo ThÕch gi¯ng hÕt lñu chín, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GSinh M®nh Bäo ThÕchch	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1326	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Sinh M®nh	7	2004	1
50511002	5	5	11	2	Gem3_1_12	1	Tiêm Tinh ThÕch (C¤p 5)	Bäo ThÕch nhi«u màu s£c sÞ di­m l®, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GSinh M®nh Bäo ThÕchch	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1326	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch Sinh M®nh	11	2004	1
50512001	5	5	12	1	Gem3_1_11	1	Hoàng Ng÷c (C¤p 5)	Hoàng S¡c Ng÷c ThÕch, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 5#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch M¸ Lñc	12	2004	1
50512002	5	5	12	2	Gem3_1_10	1	HÕo ThÕch (C¤p 5)	Bäo ThÕch sáng l¤p lánh, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 5#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.	150000	1000	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch M¸ Lñc	2	2004	1
50512003	5	5	12	3	Gem3_1_13	1	Nguy®t Quang ThÕch (C¤p 5)	Bäo ThÕch có màu lam nhÕt, huy«n äo nhß ánh trång, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 5#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch M¸ Lñc	4	2004	1
50512004	5	5	12	4	Gem3_2_1	1	Bích TÖ (C¤p 5)	Bäo ThÕch nhi«u màu s£c sÞ di­m l®, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#W#rCó th¬ ðªn ch² #Rngh® nhân Bäo ThÕch - Bành Hoài Ng÷c #GLÕc Dß½ng (179,182)#W ho£c #Rngh® nhân Bäo ThÕch - Kh¡c Lý Mµc #GLâu Lan (279,198)#W ð¬ sØ døng #GBäo ThÕch Ðiêu Trác Phù C¤p 5#W ð¬ tång thuµc tính Bäo ThÕch.#r#cff9900Bäo ThÕch này chï ðiêu kh¡c ðßþc 1 l¥n.	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	Bäo ThÕch M¸ Lñc	3	2004	1
50512005	5	5	12	5	Gem3_2_10	1	Thu¥n T¸nh Hoàng Ng÷c (C¤p 5)	Hoàng Ng÷c thu¥n khiªt, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch M¸ Lñc	16	2004	1
50512006	5	5	12	6	Gem3_2_14	1	Thu¥n T¸nh HÕo ThÕch (C¤p 5)	HÕo ThÕch thu¥n khiªt, có th¬ khäm lên trang b¸ có tính phòng ngñ (Y Phøc, Hµ Thü, MÕo TØ, Hµ Khiên, Hài, Yêu Ðái, HÕng Liên, Ám Khí, Võ H°n), sau khi sØ døng không th¬ khäm thêm bäo thÕch cùng loÕi.#r#GMÜ Lñc Bäo ThÕch#r#cff9900Bäo thÕch ðã ðiêu kh¡c r°i không th¬ ðiêu kh¡c lÕi.	300000	2000	-1	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF99	Bäo ThÕch M¸ Lñc	17	2004	1
