INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
30101100	3	1	1	100	Food_7	Ngßu Nhøc Muµn PhÕn	Kéo dài phøc h°i mÕng s¯ng 18690 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1794	100	5	20	333310	62	1	1	10	-1	4	Thñc Ph¦m	10	0	2000	-1	0
30101101	3	1	1	101	Food2_4	Di®n Bao Hãm Bính	Kéo dài h°i phøc sinh m®nh 20500 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2091	100	5	20	333311	62	1	1	11	-1	4	Thñc Ph¦m	11	0	2000	-1	0
30101102	3	1	1	102	Food3_3	Ð² Nhî MÕch PhÕn	Kéo dài h°i phøc sinh m®nh 22310 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	2388	100	5	20	333312	62	1	1	12	-1	4	Thñc Ph¦m	12	0	2000	-1	0
30101103	3	1	1	103	Food_3	Thuý M­ Bính	Kéo dài h°i phøc khí 882 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	42	10	5	20	333401	52	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30101104	3	1	1	104	Food2_13	Bân Thäo Cao	Kéo dài h°i phøc khí 1554 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	108	27	5	20	333402	59	1	1	2	-1	4	Thñc Ph¦m	2	0	2000	-1	0
30101105	3	1	1	105	Food2_8	H°ng Thñ Cao	Kéo dài h°i phøc khí 2232 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	192	48	5	20	333403	60	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30101106	3	1	1	106	Food2_13	Vân Ð§u Cao	Kéo dài h°i phøc khí 2898 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	295	73	5	20	333404	61	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30101107	3	1	1	107	Food3_4	Phi Tân Giang	Kéo dài h°i phøc khí 3570 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	417	100	5	20	333405	62	1	1	5	-1	4	Thñc Ph¦m	5	0	2000	-1	0
30101108	3	1	1	108	Food2_13	Sa Ðß¶ng Cao	Kéo dài h°i phøc khí 4240 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	558	100	5	20	333406	62	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30101109	3	1	1	109	Food2_4	Ba Tß Täo Cao	Kéo dài h°i phøc khí 4920 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	719	100	5	20	333407	62	1	1	7	-1	4	Thñc Ph¦m	7	0	2000	-1	0
30101110	3	1	1	110	Food_3	Sa Nhân Vu Cao	Kéo dài h°i phøc khí 5590 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	898	100	5	20	333408	62	1	1	8	-1	4	Thñc Ph¦m	8	0	2000	-1	0
30101111	3	1	1	111	Food2_4	H° Trån TØ Cao	Kéo dài h°i phøc khí 6260 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1096	100	5	20	333409	62	1	1	9	-1	4	Thñc Ph¦m	9	0	2000	-1	0
30101112	3	1	1	112	Function_6	Nhû Hß½ng Nhu Cao	Kéo dài h°i phøc khí 6930 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1312	100	5	20	333410	62	1	1	10	-1	4	Thñc Ph¦m	10	0	2000	-1	0
30101113	3	1	1	113	Food_3	Ý M­ Ph¤n Cao	Kéo dài h°i phøc khí 7600 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1528	100	5	20	333411	62	1	1	11	-1	4	Thñc Ph¦m	11	0	2000	-1	0
30101114	3	1	1	114	Food2_5	B± C¯t Chi PhÕn	Kéo dài h°i phøc khí 8270 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1744	100	5	20	333412	62	1	1	12	-1	4	Thñc Ph¦m	12	0	2000	-1	0
30101115	3	1	1	115	Food2_8	Huân Thäo Cao	Kéo dài phøc h°i sinh mÕng 810 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	54	13	5	20	333321	52	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30101116	3	1	1	116	Food2_4	BÕc Hà Cao	Kéo dài phøc h°i sinh mÕng 1820 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	144	36	5	20	333322	59	1	1	2	-1	4	Thñc Ph¦m	2	0	2000	-1	0
30101117	3	1	1	117	Food_2	Thü Träo PhÕn	Kéo dài phøc h°i sinh mÕng 2840 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	260	65	5	20	333323	60	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30101118	3	1	1	118	Food_11	ÐÕi Bàn Kê	Kéo dài phøc h°i sinh mÕng 3852 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	401	100	5	20	333324	61	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30101119	3	1	1	119	Food3_5	Tô Du Trà	Kéo dài phøc h°i sinh mÕng 4860 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	568	100	5	20	333325	62	1	1	5	-1	4	Thñc Ph¦m	5	0	2000	-1	0
30101120	3	1	1	120	Food2_6	MÕch Phiªn Chúc	Kéo dài phøc h°i sinh mÕng 5890 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	762	100	5	20	333326	62	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30101121	3	1	1	121	Food_3	Tô LÕc Cao	Kéo dài phøc h°i sinh mÕng 6920 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	981	100	5	20	333327	62	1	1	7	-1	4	Thñc Ph¦m	7	0	2000	-1	0
30101122	3	1	1	122	Food2_1	Trân Châu TØu NhßÞng	Kéo dài phøc h°i sinh mÕng 7950 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1226	100	5	20	333328	62	1	1	8	-1	4	Thñc Ph¦m	8	0	2000	-1	0
30101123	3	1	1	123	Food3_6	Tây M­ Da Lµ	Kéo dài phøc h°i sinh mÕng 8970 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1497	100	5	20	333329	62	1	1	9	-1	4	Thñc Ph¦m	9	0	2000	-1	0
30101124	3	1	1	124	Meet_11	Ba Tß Dß½ng Th¯i	Kéo dài phøc h°i sinh mÕng 10000 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1794	100	5	20	333330	62	1	1	10	-1	4	Thñc Ph¦m	10	0	2000	-1	0
30101125	3	1	1	125	Food_7	Bì Bát Chúc	Kéo dài h°i phøc khí 204 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	42	10	5	20	333421	52	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30101126	3	1	1	126	Food2_5	Xích Ð§u Chúc	Kéo dài h°i phøc khí 434 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	108	27	5	20	333422	59	1	1	2	-1	4	Thñc Ph¦m	2	0	2000	-1	0
30101127	3	1	1	127	Food_7	H° Ðào Chúc	Kéo dài h°i phøc khí 672 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	192	48	5	20	333423	60	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30101128	3	1	1	128	Food2_5	H°i Hß½ng Chúc	Kéo dài h°i phøc khí 909 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	295	73	5	20	333424	61	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30101129	3	1	1	129	Food_7	Kê Nhøc Chúc	Kéo dài h°i phøc khí 1140 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	417	100	5	20	333425	62	1	1	5	-1	4	Thñc Ph¦m	5	0	2000	-1	0
30101130	3	1	1	130	Food_13	Quä TØ Tß½ng Bao	Kéo dài h°i phøc khí 1380 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	558	100	5	20	333426	62	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30101131	3	1	1	131	Food2_5	H± Phách Tùng TØ Chúc	Kéo dài h°i phøc khí 1620 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	719	100	5	20	333427	62	1	1	7	-1	4	Thñc Ph¦m	7	0	2000	-1	0
30101132	3	1	1	132	Food_7	Th¦m Hß½ng Liên Tâm Chúc	Kéo dài h°i phøc khí 1860 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	898	100	5	20	333428	62	1	1	8	-1	4	Thñc Ph¦m	8	0	2000	-1	0
30101133	3	1	1	133	Food2_5	Lô Oái Thanh Du¦n Chúc	Kéo dài h°i phøc khí 2100 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1096	100	5	20	333429	62	1	1	9	-1	4	Thñc Ph¦m	9	0	2000	-1	0
30101134	3	1	1	134	Food_7	Tô Hþp Hß½ng Ð§u Chúc	Kéo dài h°i phøc khí 2340 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1312	100	5	20	333430	62	1	1	10	-1	4	Thñc Ph¦m	10	0	2000	-1	0
30101135	3	1	1	135	Food2_3	Du Tiên Bính	Tiªp tøc phøc h°i sinh m®nh 2406 ði¬m	1	54	13	5	20	333301	52	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30101136	3	1	1	136	Food_3	Hà Nhân Bính	Kéo dài phøc h°i mÕng s¯ng 4214 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	144	36	5	20	333302	59	1	1	2	-1	4	Thñc Ph¦m	2	0	2000	-1	0
30101137	3	1	1	137	Food2_5	Tàng H°ng Lao PhÕn	Kéo dài phøc h°i mÕng s¯ng 6024 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	260	65	5	20	333303	60	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30101138	3	1	1	138	Food2_3	BÕc Nang	Kéo dài phøc h°i mÕng s¯ng 7830 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	401	100	5	20	333304	61	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30101139	3	1	1	139	Food3_7	ThuÖ Quä Trà	Kéo dài phøc h°i mÕng s¯ng 9640 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	568	100	5	20	333305	62	1	1	5	-1	4	Thñc Ph¦m	5	0	2000	-1	0
30101140	3	1	1	140	Food2_8	Oän Ð§u Ta Ba	Kéo dài phøc h°i mÕng s¯ng 11450 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	762	100	5	20	333306	62	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30101141	3	1	1	141	Food_12	Thanh Chßng TÑ S¡c Ngß	Kéo dài phøc h°i mÕng s¯ng 13260 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	981	100	5	20	333307	62	1	1	7	-1	4	Thñc Ph¦m	7	0	2000	-1	0
30101142	3	1	1	142	Meet_6	H° Ðào Mµc Khäo Nhøc	Kéo dài phøc h°i mÕng s¯ng 15070 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1226	100	5	20	333308	62	1	1	8	-1	4	Thñc Ph¦m	8	0	2000	-1	0
30101143	3	1	1	143	Meet_4	Ðinh Hß½ng Ti¬u Ngßu Nhøc	Kéo dài phøc h°i mÕng s¯ng 16880 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1497	100	5	20	333309	62	1	1	9	-1	4	Thñc Ph¦m	9	0	2000	-1	0
30101144	3	1	1	144	Food2_6	Ba Gia Ngßu Nhøc Thang	Kéo dài phøc h°i mÕng s¯ng 18690 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1794	100	5	20	333310	62	1	1	10	-1	4	Thñc Ph¦m	10	0	2000	-1	0
30101145	3	1	1	145	Food2_3	H° Bính	Kéo dài h°i phøc khí 1140 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	42	10	5	20	333431	52	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30101146	3	1	1	146	Food_3	Trån HÕt Cao	Kéo dài h°i phøc khí 2002 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	108	27	5	20	333432	59	1	1	2	-1	4	Thñc Ph¦m	2	0	2000	-1	0
30101147	3	1	1	147	Food2_13	Sa Quä Bính	Kéo dài h°i phøc khí 2864 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	192	48	5	20	333433	60	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30101148	3	1	1	148	Food2_4	Ba LÕp Bính	Kéo dài h°i phøc khí 3726 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	295	73	5	20	333434	61	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30101149	3	1	1	149	Food3_8	Dßa Cáp M§t	Kéo dài h°i phøc khí 4590 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	417	100	5	20	333435	62	1	1	5	-1	4	Thñc Ph¦m	5	0	2000	-1	0
30101150	3	1	1	150	Food2_11	Mã Não B° Ðào	Kéo dài h°i phøc khí 5460 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	558	100	5	20	333436	62	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30101151	3	1	1	151	Function_9	Da TØ LÕc	Kéo dài h°i phøc khí 6320 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	719	100	5	20	333437	62	1	1	7	-1	4	Thñc Ph¦m	7	0	2000	-1	0
30101152	3	1	1	152	Food2_11	MÕt Trát Mã Quä	Kéo dài h°i phøc khí 7190 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	898	100	5	20	333438	62	1	1	8	-1	4	Thñc Ph¦m	8	0	2000	-1	0
30101153	3	1	1	153	Food2_11	Lßu Ly B° Ðào	Kéo dài h°i phøc khí 8050 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1096	100	5	20	333439	62	1	1	9	-1	4	Thñc Ph¦m	9	0	2000	-1	0
30101154	3	1	1	154	Food3_9	Tô Du Nhân Sâm Quä	Kéo dài h°i phøc khí 8910 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1312	100	5	20	333440	62	1	1	10	-1	4	Thñc Ph¦m	10	0	2000	-1	0
30101155	3	1	1	155	Food_2	S½n Thông Nhøc	Kéo dài h°i phøc sinh mÕng 1872 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	54	13	5	20	333331	52	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30101156	3	1	1	156	Food_13	Khäo Ba Ba	Kéo dài h°i phøc sinh mÕng 3276 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	144	36	5	20	333332	59	1	1	2	-1	4	Thñc Ph¦m	2	0	2000	-1	0
30101157	3	1	1	157	Food_12	B° Di®p Ngß	Kéo dài h°i phøc sinh mÕng 4688 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	260	65	5	20	333333	60	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30101158	3	1	1	158	Food2_2	BÕc Hà Hoàn TØ	Kéo dài h°i phøc sinh mÕng 6093 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	401	100	5	20	333334	61	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30101159	3	1	1	159	Food3_10	H¡c TØ Kê Bài	Kéo dài h°i phøc sinh mÕng 7500 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	568	100	5	20	333335	62	1	1	5	-1	4	Thñc Ph¦m	5	0	2000	-1	0
30101160	3	1	1	160	Food_12	Mã Cáp Ngß Bài	Kéo dài h°i phøc sinh mÕng 8910 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	762	100	5	20	333336	62	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30101161	3	1	1	161	Food2_12	H¡c Ngß TØ Tß½ng	Kéo dài h°i phøc sinh mÕng 10310 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	981	100	5	20	333337	62	1	1	7	-1	4	Thñc Ph¦m	7	0	2000	-1	0
30101162	3	1	1	162	Food3_11	Dß½ng Nhøc Muµn Th± Ð§u	Kéo dài h°i phøc sinh mÕng 11720 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1226	100	5	20	333338	62	1	1	8	-1	4	Thñc Ph¦m	8	0	2000	-1	0
30101163	3	1	1	163	Meet_3	B° Ðào Tr¤p Thiêu Nhøc	Kéo dài h°i phøc sinh mÕng 13130 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1497	100	5	20	333339	62	1	1	9	-1	4	Thñc Ph¦m	9	0	2000	-1	0
30101164	3	1	1	164	Food_2	Ba Gia Toán Thiêu Gia	Kéo dài h°i phøc sinh mÕng 14530 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1794	100	5	20	333340	62	1	1	10	-1	4	Thñc Ph¦m	10	0	2000	-1	0
30101165	3	1	1	165	Food_11	Anh Ðào Kê	Kéo dài h°i phøc khí 882 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	1	42	10	5	20	333401	52	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30101166	3	1	1	166	Food3_12	Ô Hß½ng Dß½ng Bài	Kéo dài h°i phøc khí 1554 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	108	27	5	20	333402	59	1	1	2	-1	4	Thñc Ph¦m	2	0	2000	-1	0
30101167	3	1	1	167	Food3_13	Nhû Hß½ng Cáp TØ	Kéo dài h°i phøc khí 2232 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	20	192	48	5	20	333403	60	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30101168	3	1	1	168	Food3_14	Cäm Lãm Nhû Cáp	Kéo dài h°i phøc khí 2898 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	30	295	73	5	20	333404	61	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30101169	3	1	1	169	Food_10	Khäo T¥m Ngß	Kéo dài h°i phøc khí 3570 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	417	100	5	20	333405	62	1	1	5	-1	4	Thñc Ph¦m	5	0	2000	-1	0
30101170	3	1	1	170	Meet_2	ThÕch Lßu Hß½ng Áp	Kéo dài h°i phøc khí 4240 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	50	558	100	5	20	333406	62	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30101171	3	1	1	171	Food_2	Ð§u Ð¯n Tân Nhøc	Kéo dài h°i phøc khí 4920 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	719	100	5	20	333407	62	1	1	7	-1	4	Thñc Ph¦m	7	0	2000	-1	0
30101172	3	1	1	172	Meet_2	HÕt Ðào Chßng Nga	Kéo dài h°i phøc khí 5590 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	898	100	5	20	333408	62	1	1	8	-1	4	Thñc Ph¦m	8	0	2000	-1	0
30101173	3	1	1	173	Food_15	Ba Thái Kê Nhøc Quy¬n	Kéo dài h°i phøc khí 6260 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1096	100	5	20	333409	62	1	1	9	-1	4	Thñc Ph¦m	9	0	2000	-1	0
30101174	3	1	1	174	Food3_15	Dß½ng Nhøc Ð¯n Nhu Cao	Kéo dài h°i phøc khí 6930 ði¬m. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	1312	100	5	20	333410	62	1	1	10	-1	4	Thñc Ph¦m	10	0	2000	-1	0
30102001	3	1	2	1	Food_3	M­ Chï Bính	Gia tång cß¶ng lñc 10 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	10	200	50	5	20	333550	74	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30102002	3	1	2	2	Food_5	Nh¤t Ph¦m Chúc	Gia tång nµi lñc 10 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	10	200	50	5	20	333551	74	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30102003	3	1	2	3	Food2_1	Hoa Sinh Thang Viên	Gia tång th¬ lñc 10 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	10	200	50	5	20	333552	74	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30102004	3	1	2	4	Food2_5	H°ng Ð§u PhÕn	Gia tång thân pháp 10 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	10	200	50	5	20	333553	74	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30102005	3	1	2	5	Food_7	Quä Nhân Ð§u Bì	Gia tång trí lñc 10 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	10	200	50	5	20	333554	74	1	1	1	-1	4	Thñc Ph¦m	1	0	2000	-1	0
30102006	3	1	2	6	Food2_5	Dß½ng Xuân Di®n	Tång thêm sÑc mÕnh 20 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	1200	300	5	20	333555	74	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30102007	3	1	2	7	Food2_6	Nam Qua Hàm PhÕn	Tång thêm nµi lñc 20 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	1200	300	5	20	333556	74	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30102008	3	1	2	8	Food_2	Xích Ð§u Ph§t Thü	Tång thêm th¬ lñc 20 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	1200	300	5	20	333557	74	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30102009	3	1	2	9	Food2_5	Mai Can M­ PhÕn	Tång thêm thân pháp 20 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	1200	300	5	20	333558	74	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30102010	3	1	2	10	Food2_3	Kê D¥u LÕc Bính	Tång thêm trí lñc 20 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	10	1200	300	5	20	333559	74	1	1	3	-1	4	Thñc Ph¦m	3	0	2000	-1	0
30102011	3	1	2	11	Food2_4	Ðào Tô	Gia tång cß¶ng lñc 20 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	40	2400	600	5	20	333560	74	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30102012	3	1	2	12	Food_3	Ð°ng TØ Cao	Gia tång nµi lñc 20 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	40	2400	600	5	20	333561	74	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30102013	3	1	2	13	Food2_3	Di®p Nhi Ba	Gia tång th¬ lñc 20 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	40	2400	600	5	20	333562	74	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30102014	3	1	2	14	Food2_8	T× Ba	Gia tång thân pháp 20 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	40	2400	600	5	20	333563	74	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30102015	3	1	2	15	Food_15	Tam Tiên Quy¬n	Gia tång trí lñc 20 ði¬m, duy trì 30 phút. #r#cff9900Nh¡c nh·: Khi thñc hi®n nhi®m vø sß môn có th¬ dùng ðªn. #r#c00FF00 (Nh¤p chuµt phäi ð¬ sØ døng) 	40	2400	600	5	20	333564	74	1	1	4	-1	4	Thñc Ph¦m	4	0	2000	-1	0
30102016	3	1	2	16	Food_9	Khu¦n TØ Di®n	Gia tång cß¶ng lñc 40 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	6000	1500	5	20	333565	74	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30102017	3	1	2	17	Food2_4	Tiên T¥ng Phát Cao	Gia tång nµi lñc 40 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	6000	1500	5	20	333566	74	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30102018	3	1	2	18	Food_4	BÕt Ty Cam ThØ	Gia tång th¬ lñc 40 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	6000	1500	5	20	333567	74	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30102019	3	1	2	19	Food_3	Nãi Du Tiên Bính	Gia tång thân pháp 40 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	6000	1500	5	20	333568	74	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30102020	3	1	2	20	Food2_5	Tß½ng Tß H°ng Ð§u Chúc	Gia tång trí lñc 40 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	40	6000	1500	5	20	333569	74	1	1	6	-1	4	Thñc Ph¦m	6	0	2000	-1	0
30102021	3	1	2	21	Food_3	Ð« Ty Phát Cao	Gia tång cß¶ng lñc 40 ði¬m, kéo dài 30 phút. #r#c00FF00 („n chuµt phäi ð¬ sØ døng)	60	8400	2100	5	20	333570	74	1	1	7	-1	4	Thñc Ph¦m	7	0	2000	-1	0
