INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
4493	Li®t Th¯ Ði«m Tâm Biªn D¸	449	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	625	938	1765	1001	1251	1153	1268	1325	1498	1729	500	100	200	100	100	1	4490
4494	Li®t Th¯ Ði«m Tâm Biªn D¸	449	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	657	986	1855	1052	1315	1153	1268	1325	1498	1729	500	100	200	100	100	1	4490
4495	Li®t Th¯ Ði«m Tâm Biªn D¸	449	65	9	1	0	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	689	1034	1944	1103	1379	1153	1268	1325	1498	1729	500	100	200	100	100	1	4490
4499	Li®t Th¯ Ði«m Tâm Bäo Bäo	449	65	9	0	1	1000	10	692	450000	-1	-1	728	900000	657	400000	730	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	795	1496	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	1	4490
4500	Li®t Th¯ Ði«m Tâm Trß·ng Thành	450	75	9	0	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	1	4500
4501	Li®t Th¯ Ði«m Tâm Biªn D¸	450	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	578	867	1631	925	1157	1255	1380	1443	1631	1882	500	100	200	100	100	1	4500
4502	Li®t Th¯ Ði«m Tâm Biªn D¸	450	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	606	909	1709	969	1212	1255	1380	1443	1631	1882	500	100	200	100	100	1	4500
4503	Li®t Th¯ Ði«m Tâm Biªn D¸	450	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	633	950	1786	1013	1267	1255	1380	1443	1631	1882	500	100	200	100	100	1	4500
4504	Li®t Th¯ Ði«m Tâm Biªn D¸	450	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	661	991	1864	1057	1322	1255	1380	1443	1631	1882	500	100	200	100	100	1	4500
4505	Li®t Th¯ Ði«m Tâm Biªn D¸	450	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	688	1033	1942	1102	1377	1255	1380	1443	1631	1882	500	100	200	100	100	1	4500
4506	Li®t Th¯ Ði«m Tâm Biªn D¸	450	75	9	1	0	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	716	1074	2019	1146	1432	1255	1380	1443	1631	1882	500	100	200	100	100	1	4500
4509	Li®t Th¯ Ði«m Tâm Bäo Bäo	450	75	9	0	1	1000	10	692	500000	-1	-1	728	900000	657	450000	730	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	1	4500
4510	Li®t Th¯ Ði«m Tâm Trß·ng Thành	451	85	9	0	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4511	Li®t Th¯ Ði«m Tâm Biªn D¸	451	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	595	893	1679	952	1190	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4512	Li®t Th¯ Ði«m Tâm Biªn D¸	451	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	619	929	1748	991	1239	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4513	Li®t Th¯ Ði«m Tâm Biªn D¸	451	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	644	966	1817	1031	1288	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4514	Li®t Th¯ Ði«m Tâm Biªn D¸	451	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	668	1003	1886	1070	1337	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4515	Li®t Th¯ Ði«m Tâm Biªn D¸	451	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	693	1040	1955	1109	1386	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4516	Li®t Th¯ Ði«m Tâm Biªn D¸	451	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	717	1076	2024	1148	1435	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4517	Li®t Th¯ Ði«m Tâm Biªn D¸	451	85	9	1	0	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	742	1113	2093	1187	1484	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4519	Li®t Th¯ Ði«m Tâm Bäo Bäo	451	85	9	0	1	1000	10	692	550000	-1	-1	728	900000	657	500000	730	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	1	4510
4520	Li®t Th¯ Ði«m Tâm Trß·ng Thành	452	95	9	0	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4521	Li®t Th¯ Ði«m Tâm Biªn D¸	452	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	613	920	1730	981	1227	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4522	Li®t Th¯ Ði«m Tâm Biªn D¸	452	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	635	953	1793	1017	1271	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4523	Li®t Th¯ Ði«m Tâm Biªn D¸	452	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	658	987	1855	1052	1316	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4524	Li®t Th¯ Ði«m Tâm Biªn D¸	452	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	680	1020	1918	1088	1360	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4525	Li®t Th¯ Ði«m Tâm Biªn D¸	452	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	702	1053	1980	1123	1404	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4526	Li®t Th¯ Ði«m Tâm Biªn D¸	452	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	724	1086	2043	1159	1449	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4527	Li®t Th¯ Ði«m Tâm Biªn D¸	452	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	746	1120	2105	1194	1493	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4528	Li®t Th¯ Ði«m Tâm Biªn D¸	452	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	768	1153	2168	1230	1537	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4529	Li®t Th¯ Ði«m Tâm Bäo Bäo	452	95	9	0	1	1000	10	692	600000	-1	-1	728	900000	657	550000	730	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2188	500	100	200	100	100	1	4520
4530	Xäo Xäo Trß·ng Thành	453	5	9	0	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	750	1313	656	562	750	846	930	972	1099	1269	100	250	450	150	50	1	4530
4531	Xäo Xäo Biªn D¸	453	5	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	862	1510	755	647	862	846	930	972	1099	1269	100	250	450	150	50	1	4530
4532	Xäo Xäo Biªn D¸	453	5	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	975	1707	853	731	975	846	930	972	1099	1269	100	250	450	150	50	1	4530
4539	Xäo Xäo Bäo Bäo	453	5	9	0	1	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	750	1313	656	562	750	846	930	972	1099	1269	100	250	450	150	50	1	4530
4540	Xäo Xäo Trß·ng Thành	454	45	9	0	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	783	1370	685	587	783	948	1042	1090	1232	1422	100	250	450	150	50	1	4540
4541	Xäo Xäo Biªn D¸	454	45	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	861	1507	753	646	861	948	1042	1090	1232	1422	100	250	450	150	50	1	4540
4542	Xäo Xäo Biªn D¸	454	45	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	939	1644	822	704	939	948	1042	1090	1232	1422	100	250	450	150	50	1	4540
4543	Xäo Xäo Biªn D¸	454	45	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1018	1781	890	763	1018	948	1042	1090	1232	1422	100	250	450	150	50	1	4540
4549	Xäo Xäo Bäo Bäo	454	45	9	0	1	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	783	1370	685	587	783	948	1042	1090	1232	1422	100	250	450	150	50	1	4540
4550	Xäo Xäo Trß·ng Thành	455	55	9	0	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	816	1428	714	612	816	1051	1156	1208	1366	1576	100	250	450	150	50	1	4550
4551	Xäo Xäo Biªn D¸	455	55	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	877	1535	767	657	877	1051	1156	1208	1366	1576	100	250	450	150	50	1	4550
4552	Xäo Xäo Biªn D¸	455	55	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	938	1642	821	703	938	1051	1156	1208	1366	1576	100	250	450	150	50	1	4550
4553	Xäo Xäo Biªn D¸	455	55	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	999	1749	874	749	999	1051	1156	1208	1366	1576	100	250	450	150	50	1	4550
4554	Xäo Xäo Biªn D¸	455	55	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1060	1856	928	795	1060	1051	1156	1208	1366	1576	100	250	450	150	50	1	4550
4559	Xäo Xäo Bäo Bäo	455	55	9	0	1	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	816	1428	714	612	816	1051	1156	1208	1366	1576	100	250	450	150	50	1	4550
4560	Xäo Xäo Trß·ng Thành	456	65	9	0	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	848	1485	742	636	848	1153	1268	1325	1498	1729	100	250	450	150	50	1	4560
4561	Xäo Xäo Biªn D¸	456	65	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	899	1574	787	674	899	1153	1268	1325	1498	1729	100	250	450	150	50	1	4560
4562	Xäo Xäo Biªn D¸	456	65	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	950	1663	831	712	950	1153	1268	1325	1498	1729	100	250	450	150	50	1	4560
4563	Xäo Xäo Biªn D¸	456	65	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1001	1752	876	751	1001	1153	1268	1325	1498	1729	100	250	450	150	50	1	4560
4564	Xäo Xäo Biªn D¸	456	65	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1052	1841	920	789	1052	1153	1268	1325	1498	1729	100	250	450	150	50	1	4560
4565	Xäo Xäo Biªn D¸	456	65	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1103	1931	965	827	1103	1153	1268	1325	1498	1729	100	250	450	150	50	1	4560
4569	Xäo Xäo Bäo Bäo	456	65	9	0	1	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	848	1485	742	636	848	1153	1268	1325	1498	1729	100	250	450	150	50	1	4560
4570	Xäo Xäo Trß·ng Thành	457	75	9	0	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	250	450	150	50	1	4570
4571	Xäo Xäo Biªn D¸	457	75	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1619	809	694	925	1255	1380	1443	1631	1882	100	250	450	150	50	1	4570
4572	Xäo Xäo Biªn D¸	457	75	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	969	1697	848	727	969	1255	1380	1443	1631	1882	100	250	450	150	50	1	4570
4573	Xäo Xäo Biªn D¸	457	75	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1013	1774	887	760	1013	1255	1380	1443	1631	1882	100	250	450	150	50	1	4570
4574	Xäo Xäo Biªn D¸	457	75	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1057	1851	925	793	1057	1255	1380	1443	1631	1882	100	250	450	150	50	1	4570
4575	Xäo Xäo Biªn D¸	457	75	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1928	964	826	1102	1255	1380	1443	1631	1882	100	250	450	150	50	1	4570
4576	Xäo Xäo Biªn D¸	457	75	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1146	2005	1002	859	1146	1255	1380	1443	1631	1882	100	250	450	150	50	1	4570
4579	Xäo Xäo Bäo Bäo	457	75	9	0	1	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	250	450	150	50	1	4570
4580	Xäo Xäo Trß·ng Thành	458	85	9	0	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4581	Xäo Xäo Biªn D¸	458	85	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	952	1667	833	714	952	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4582	Xäo Xäo Biªn D¸	458	85	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	991	1735	867	743	991	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4583	Xäo Xäo Biªn D¸	458	85	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1031	1804	902	773	1031	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4584	Xäo Xäo Biªn D¸	458	85	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1070	1872	936	802	1070	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4585	Xäo Xäo Biªn D¸	458	85	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1109	1941	970	832	1109	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4586	Xäo Xäo Biªn D¸	458	85	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1148	2009	1004	861	1148	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4587	Xäo Xäo Biªn D¸	458	85	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1187	2078	1039	890	1187	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4589	Xäo Xäo Bäo Bäo	458	85	9	0	1	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	250	450	150	50	1	4580
4590	Xäo Xäo Trß·ng Thành	459	95	9	0	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4591	Xäo Xäo Biªn D¸	459	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4592	Xäo Xäo Biªn D¸	459	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4593	Xäo Xäo Biªn D¸	459	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4594	Xäo Xäo Biªn D¸	459	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4595	Xäo Xäo Biªn D¸	459	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4596	Xäo Xäo Biªn D¸	459	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4597	Xäo Xäo Biªn D¸	459	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4598	Xäo Xäo Biªn D¸	459	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4599	Xäo Xäo Bäo Bäo	459	95	9	0	1	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	250	450	150	50	1	4590
4601	Xäo Xäo C¦m Hà	460	95	9	1	0	1000	10	690	600000	-1	-1	658	1000000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2188	0	500	500	0	0	1	4600
4610	Th® ¿¾c KÜ Sî Trß·ng Thành	461	95	9	0	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4611	Th® ¿¾c KÜ Sî Biªn D¸	461	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4612	Th® ¿¾c KÜ Sî Biªn D¸	461	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4613	Th® ¿¾c KÜ Sî Biªn D¸	461	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4614	Th® ¿¾c KÜ Sî Biªn D¸	461	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4615	Th® ¿¾c KÜ Sî Biªn D¸	461	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4616	Th® ¿¾c KÜ Sî Biªn D¸	461	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4617	Th® ¿¾c KÜ Sî Biªn D¸	461	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4618	Th® ¿¾c KÜ Sî Biªn D¸	461	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
4619	Th® ¿¾c KÜ Sî Bäo Bäo	461	95	9	0	1	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	250	450	150	50	1	4610
